S.No.,College,Department,Pass out year,Certification,Certification from,Score
6461,AEC,ECE,2022,MTA Python,Microsoft,84
6462,AEC,EEE,2022,MTA Python,Microsoft,86
6463,ACOE,ECE,2020,MTA HTML,Microsoft,91
6464,ACOE,CSE,2021,MTA HTML,Microsoft,85
6465,ACOE,CSE,2021,MTA HTML,Microsoft,86
6466,ACOE,CSE,2021,MTA HTML,Microsoft,82
6467,ACET,ECE,2021,MTA HTML,Microsoft,89
6468,ACET,ECE,2021,MTA HTML,Microsoft,89
6469,ACET,ECE,2021,MTA HTML,Microsoft,88
6470,ACET,ECE,2021,MTA HTML,Microsoft,74
6471,ACET,ECE,2021,MTA HTML,Microsoft,82
6472,AEC,IT,2022,MTA HTML,Microsoft,86
6473,ACOE,CSE,2022,MTA HTML,Microsoft,74
6474,ACOE,ECE,2019,MTA HTML,Microsoft,77
6475,ACOE,ECE,2022,MTA HTML,Microsoft,82
6476,ACOE,ECE,2022,MTA HTML,Microsoft,86
6477,ACOE,ECE,2019,MTA HTML,Microsoft,85
6478,AEC,IT,2022,MTA HTML,Microsoft,76
6479,ACE,CSE,2019,CCNA,Cisco,920
6480,ACE,CSE,2019,CCNA,Cisco,918
6481,APC,ECE,2020,CCNA,Cisco,918
6482,APC,ECE,2020,CCNA,Cisco,932
6483,APC,ECE,2020,CCNA,Cisco,914
6484,APC,ECE,2020,CCNA,Cisco,920
6485,APC,ECE,2020,CCNA,Cisco,901
6486,ACET,IT,2021,Salesforce Certified Administrator,Salesforce,84
6487,ACET,IT,2021,Salesforce Certified Administrator,Salesforce,75
6488,AEC,IT,2020,Salesforce Certified Administrator,Salesforce,86
6489,APC,Mech,2021,AutoCAD Certified User,Autodesk,925
6490,APC,Mech,2021,AutoCAD Certified User,Autodesk,950
6491,APC,Mech,2021,AutoCAD Certified User,Autodesk,875
6492,APC,Mech,2020,AutoCAD Certified User,Autodesk,775
6493,APC,Mech,2020,AutoCAD Certified User,Autodesk,900
6494,APC,Mech,2020,AutoCAD Certified User,Autodesk,925
6495,APC,Mech,2020,AutoCAD Certified User,Autodesk,900
6496,ACET,Civil,2021,AutoCAD Certified User,Autodesk,975
6497,ACET,Civil,2021,AutoCAD Certified User,Autodesk,920
6498,ACET,Civil,2021,AutoCAD Certified User,Autodesk,975
6499,ACOE,CSE,2021,MTA Java,Microsoft,86
6500,ACET,EEE,2021,MTA Java,Microsoft,85
6501,ACET,EEE,2022,MTA Java,Microsoft,84
6502,ACET,CSE,2021,Automation Anywhere University Certified Essentials RPA Professional,AUTOMATION ANYWHERE,85
6503,ACET,CSE,2021,Automation Anywhere University Certified Essentials RPA Professional,AUTOMATION ANYWHERE,82
6504,ACOE,ECE,2021,Automation Anywhere University Certified Essentials RPA Professional,AUTOMATION ANYWHERE,92
6505,ACOE,ECE,2021,Automation Anywhere University Certified Essentials RPA Professional,AUTOMATION ANYWHERE,87
6506,AEC,ECE,2021,MTA HTML,Microsoft,73
6507,AEC,CSE,2021,MTA HTML,Microsoft,80
6508,ACOE,CSE,2021,MTA Java,Microsoft,87
6509,AEC,CSE,2021,MTA HTML,Microsoft,91
6510,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,87
6511,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,87
6512,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,100
6513,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6514,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6515,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,95
6516,ACET,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,95
6517,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6518,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6519,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6520,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,100
6521,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,92
6522,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6523,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,90
6524,ACET,IT,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,85
6525,ACOE,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,95
6526,ACOE,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,95
6527,ACOE,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,97
6528,ACOE,ECE,2020,Automation Anywhere University Certified Essentials RPA Professional,Automation Anywhere,87
6529,AEC,CSE,2020,MTA JAVA,Microsoft,84
6530,ACET,EEE,2021,MTA JAVA,Microsoft,77
6531,ACET,EEE,2021,MTA JAVA,Microsoft,88
6532,ACE,CSE,2021,MTA HTML,Microsoft,83
6533,AEC,CSE,2021,MTA HTML,Microsoft,89
6534,AEC,CSE,2021,MTA HTML,Microsoft,82
6535,AEC,CSE,2021,MTA HTML,Microsoft,77
6536,AEC,CSE,2021,MTA HTML,Microsoft,91
6537,AEC,CSE,2021,MTA HTML,Microsoft,89
6538,AEC,CSE,2021,MTA HTML,Microsoft,94
6539,AEC,CSE,2021,MTA HTML,Microsoft,86
6540,AEC,CSE,2021,MTA HTML,Microsoft,77
6541,ACOE,ECE,2021,MTA Python,Microsoft,86
6542,ACOE,ECE,2021,MTA Python,Microsoft,93
6543,ACOE,ECE,2021,MTA Python,Microsoft,83
6544,ACOE,ECE,2021,MTA Python,Microsoft,82
6545,ACOE,ECE,2021,MTA Python,Microsoft,86
6546,ACOE,ECE,2021,MTA Python,Microsoft,82
6547,ACOE,ECE,2021,MTA Python,Microsoft,93
6548,ACOE,ECE,2021,MTA Python,Microsoft,77
6549,ACOE,ECE,2021,MTA Python,Microsoft,90
6550,ACOE,ECE,2021,MTA Python,Microsoft,78
6551,ACOE,ECE,2021,MTA Python,Microsoft,80
6552,ACOE,ECE,2021,MTA Python,Microsoft,78
6553,ACOE,ECE,2021,MTA Python,Microsoft,94
6554,ACOE,ECE,2021,MTA Python,Microsoft,85
6555,ACOE,ECE,2021,MTA Python,Microsoft,89
6556,ACOE,ECE,2021,MTA Python,Microsoft,78
6557,ACOE,ECE,2021,MTA Python,Microsoft,88
6558,ACOE,ECE,2021,MTA Python,Microsoft,83
6559,ACOE,ECE,2021,MTA Python,Microsoft,88
6560,ACOE,ECE,2021,MTA Python,Microsoft,81
6561,ACOE,ECE,2021,MTA Python,Microsoft,91
6562,ACOE,ECE,2021,MTA Python,Microsoft,75
6563,ACOE,ECE,2021,MTA Python,Microsoft,86
6564,ACOE,ECE,2021,MTA Python,Microsoft,77
6565,ACOE,ECE,2021,MTA Python,Microsoft,94
6566,ACOE,ECE,2021,MTA Python,Microsoft,78
6567,ACOE,ECE,2021,MTA Python,Microsoft,92
6568,ACOE,ECE,2021,MTA Python,Microsoft,79
6569,ACOE,ECE,2021,MTA Python,Microsoft,94
6570,ACOE,ECE,2021,MTA Python,Microsoft,74
6571,ACOE,ECE,2021,MTA Python,Microsoft,89
6572,ACOE,ECE,2021,MTA Python,Microsoft,80
6573,ACOE,ECE,2021,MTA Python,Microsoft,88
6574,ACOE,ECE,2021,MTA Python,Microsoft,73
6575,ACOE,ECE,2021,MTA Python,Microsoft,94
6576,ACOE,ECE,2021,MTA Python,Microsoft,79
6577,ACOE,ECE,2021,MTA Python,Microsoft,88
6578,ACOE,ECE,2021,MTA Python,Microsoft,80
6579,ACOE,ECE,2021,MTA Python,Microsoft,85
6580,ACOE,ECE,2021,MTA Python,Microsoft,82
6581,ACOE,ECE,2021,MTA Python,Microsoft,93
6582,ACOE,ECE,2021,MTA Python,Microsoft,80
6583,AEC,ECE,2021,MTA HTML,Microsoft,97
6584,AEC,ECE,2021,MTA HTML,Microsoft,92
6585,AEC,ECE,2020,MTA Python,Microsoft,71
6586,ACET,ECE,2022,MTA Python,Microsoft,77
6587,AEC,IT,2021,MTA Python,Microsoft,77
6588,ACET,ECE,2022,MTA Python,Microsoft,76
6589,ACET,ECE,2022,MTA Python,Microsoft,75
6590,AEC,CSE,2021,MTA Python,Microsoft,76
6591,ACET,ECE,2021,MTA Python,Microsoft,79
6592,ACET,ECE,2022,MTA Python,Microsoft,77
6593,ACET,ECE,2022,MTA Python,Microsoft,83
6594,ACET,ECE,2022,MTA Python,Microsoft,77
6595,AEC,ECE,2020,MTA Python,Microsoft,73
6596,ACET,CSE,2022,MTA Python,Microsoft,77
6597,AEC,ECE,2020,MTA Python,Microsoft,82
6598,ACET,CSE,2022,MTA Python,Microsoft,80
6599,ACET,CSE,2022,MTA Python,Microsoft,77
6600,ACOE,CSE,2022,MTA Python,Microsoft,78
6601,ACET,CSE,2022,MTA Python,Microsoft,79
6602,ACET,ECE,2021,MTA Python,Microsoft,79
6603,ACOE,ECE,2021,MTA Python,Microsoft,80
6604,ACOE,ECE,2021,MTA Python,Microsoft,78
6605,ACET,ECE,2022,MTA Python,Microsoft,76
6606,ACET,ECE,2022,MTA Python,Microsoft,73
6607,ACET,ECE,2022,MTA Python,Microsoft,74
6608,ACET,ECE,2022,MTA Python,Microsoft,77
6609,ACET,ECE,2022,MTA Python,Microsoft,74
6610,ACET,ECE,2022,MTA Python,Microsoft,71
6611,ACET,CSE,2022,MTA Python,Microsoft,75
6612,AEC,ECE,2020,MTA Python,Microsoft,77
6613,ACOE,ECE,2022,MTA Python,Microsoft,77
6614,ACOE,ECE,2022,MTA Python,Microsoft,76
6615,ACET,CSE,2021,MTA Python,Microsoft,77
6616,ACET,CSE,2021,MTA Python,Microsoft,77
6617,ACET,ECE,2022,MTA Python,Microsoft,79
6618,ACET,ECE,2022,MTA Python,Microsoft,75
6619,AEC,ECE,2020,MTA Python,Microsoft,74
6620,ACOE,ECE,2022,MTA Python,Microsoft,77
6621,ACOE,ECE,2020,MTA Java,Microsoft,84
6622,ACOE,EEE,2022,MTA Java,Microsoft,84
6623,ACET,CSE,2022,MTA Java,Microsoft,85
6624,ACOE,EEE,2022,MTA Java,Microsoft,88
6625,ACOE,EEE,2022,MTA Java,Microsoft,86
6626,ACET,CSE,2022,MTA Java,Microsoft,86
6627,ACOE,ECE,2022,MTA Java,Microsoft,87
6628,ACOE,CSE,2022,MTA Java,Microsoft,81
6629,AEC,IT,2021,MTA Java,Microsoft,88
6630,ACOE,CSE,2022,MTA Java,Microsoft,83
6631,ACOE,CSE,2022,MTA Java,Microsoft,78
6632,ACE,CSE,2020,CCNA,Cisco,901
6633,ACE,CSE,2020,CCNA,Cisco,912
6634,ACOE,CSE,2021,MTA HTML,Microsoft,88
6635,ACOE,ECE,2020,MTA HTML,Microsoft,85
6636,ACOE,CSE,2022,MTA HTML,Microsoft,92
6637,ACOE,CSE,2021,MTA HTML,Microsoft,85
6638,ACET,CSE,2020,MTA HTML,Microsoft,76
6639,ACOE,ECE,2020,MTA HTML,Microsoft,85
6640,ACOE,ECE,2020,MTA HTML,Microsoft,85
6641,AEC,ECE,2022,MTA HTML,Microsoft,89
6642,AEC,ECE,2021,MTA HTML,Microsoft,88
6643,AEC,ECE,2021,MTA HTML,Microsoft,86
6644,ACET,ECE,2021,MTA HTML,Microsoft,86
6645,AEC,CSE,2021,MTA HTML,Microsoft,82
6646,AEC,ECE,2021,MTA HTML,Microsoft,86
6647,AEC,ECE,2021,MTA HTML,Microsoft,86
6648,AEC,ECE,2021,MTA HTML,Microsoft,91
6649,AEC,ECE,2021,MTA HTML,Microsoft,71
6650,AEC,ECE,2021,MTA HTML,Microsoft,85
6651,AEC,ECE,2022,MTA HTML,Microsoft,89
6652,AEC,ECE,2021,MTA HTML,Microsoft,73
6653,AEC,ECE,2021,MTA HTML,Microsoft,97
6654,AEC,ECE,2021,MTA HTML,Microsoft,88
6655,ACOE,CSE,2022,MTA HTML,Microsoft,70
6656,AEC,IT,2022,MTA HTML,Microsoft,88
6657,ACOE,CSE,2022,MTA HTML,Microsoft,94
6658,ACET,CSE,2022,MTA HTML,Microsoft,92
6659,ACET,CSE,2022,MTA HTML,Microsoft,88
6660,ACET,CSE,2022,MTA HTML,Microsoft,88
6661,ACET,CSE,2022,MTA HTML,Microsoft,88
6662,AEC,CSE,2021,MTA HTML,Microsoft,89
6663,AEC,EEE,2021,MTA HTML,Microsoft,82
6664,ACOE,CSE,2021,MTA HTML,Microsoft,80
6665,ACET,ECE,2022,MTA HTML,Microsoft,86
6666,ACET,ECE,2022,MTA HTML,Microsoft,82
6667,ACET,ECE,2022,MTA HTML,Microsoft,80
6668,ACET,IT,2022,MTA HTML,Microsoft,91
6669,ACET,IT,2022,MTA HTML,Microsoft,85
6670,ACOE,CSE,2021,MTA HTML,Microsoft,95
6671,ACET,IT,2022,MTA HTML,Microsoft,89
6672,ACET,IT,2022,MTA HTML,Microsoft,83
6673,ACET,IT,2022,MTA HTML,Microsoft,85
6674,ACET,CSE,2022,MTA HTML,Microsoft,94
6675,ACOE,ECE,2022,MTA HTML,Microsoft,85
6676,AEC,IT,2022,MTA HTML,Microsoft,86
6677,AEC,IT,2022,MTA HTML,Microsoft,86
6678,AEC,IT,2022,MTA HTML,Microsoft,85
6679,AEC,IT,2022,MTA HTML,Microsoft,85
6680,ACET,ECE,2020,MTA HTML,Microsoft,74
6681,ACOE,CSE,2021,MTA HTML,Microsoft,89
6682,ACOE,CSE,2021,MTA HTML,Microsoft,85
6683,ACOE,CSE,2021,MTA HTML,Microsoft,91
6684,ACOE,CSE,2022,MTA HTML,Microsoft,91
6685,ACOE,CSE,2022,MTA HTML,Microsoft,85
6686,AEC,ECE,2022,MTA HTML,Microsoft,88
6687,ACET,CSE,2022,MTA HTML,Microsoft,83
6688,ACOE,CSE,2022,MTA HTML,Microsoft,88
6689,ACOE,CSE,2022,MTA HTML,Microsoft,94
6690,ACOE,CSE,2022,MTA HTML,Microsoft,89
6691,ACOE,CSE,2022,MTA HTML,Microsoft,85
6692,ACOE,CSE,2021,MTA HTML,Microsoft,91
6693,ACOE,CSE,2022,MTA HTML,Microsoft,88
6694,ACET,CSE,2022,MTA HTML,Microsoft,85
6695,ACET,CSE,2020,MTA HTML,Microsoft,91
6696,ACET,CSE,2020,MTA HTML,Microsoft,91
6697,ACET,ECE,2022,MTA HTML,Microsoft,77
6698,ACET,CSE,2022,MTA HTML,Microsoft,83
6699,ACOE,CSE,2021,MTA HTML,Microsoft,89
6700,AEC,EEE,2021,MTA HTML,Microsoft,88
6701,AEC,CSE,2021,MTA HTML,Microsoft,94
6702,AEC,CSE,2021,MTA HTML,Microsoft,85
6703,ACOE,CSE,2021,MTA HTML,Microsoft,80
6704,AEC,CSE,2021,MTA HTML,Microsoft,83
6705,AEC,CSE,2021,MTA HTML,Microsoft,91
6706,AEC,CSE,2021,MTA HTML,Microsoft,92
6707,ACOE,CSE,2021,MTA HTML,Microsoft,89
6708,ACOE,CSE,2021,MTA HTML,Microsoft,92
6709,ACOE,CSE,2021,MTA HTML,Microsoft,91
6710,AEC,CSE,2022,MTA HTML,Microsoft,85
6711,AEC,CSE,2022,MTA HTML,Microsoft,88
6712,ACET,ECE,2022,MTA HTML,Microsoft,92
6713,ACOE,CSE,2021,MTA HTML,Microsoft,83
6714,ACET,ECE,2022,MTA HTML,Microsoft,86
6715,ACOE,CSE,2021,MTA HTML,Microsoft,86
6716,ACOE,CSE,2020,RedHat Certified System Administrator,RedHat,283
6717,ACET,CSE,2020,RedHat Certified System Administrator,RedHat,283
6718,ACOE,CSE,2020,RedHat Certified System Administrator,RedHat,250
6719,ACET,CSE,2020,RedHat Certified System Administrator,RedHat,267
6720,ACOE,CSE,2020,RedHat Certified System Administrator,RedHat,283
6721,AEC,CSE,2020,RedHat Certified System Administrator,RedHat,283
6722,AWDC,MECS,2019,CCENT,Cisco,913
6723,AWDC,MECS,2019,CCENT,Cisco,913
6724,ACOE,CSE,2020,CCNA,Cisco,926
6725,ACET,ECE,2020,CCNA,Cisco,926
6726,ACOE,CSE,2021,CCNA,Cisco,932
6727,ACOE,CSE,2020,CCNA,Cisco,932
6728,ACET,ECE,2020,CCNA,Cisco,901
6729,ACET,ECE,2020,CCNA,Cisco,926
6730,ACET,CSE,2021,CCNA,Cisco,914
6731,ACET,ECE,2021,CCNA,Cisco,908
6732,AEC,IT,2019,CCNA,Cisco,877
6733,AEC,IT,2019,CCNA,Cisco,877
6734,AEC,IT,2019,CCNA,Cisco,883
6735,AEC,ECE,2021,MTA Python,Microsoft,75
6736,AEC,ECE,2021,MTA Python,Microsoft,77
6737,AEC,ECE,2021,MTA Python,Microsoft,76
6738,AEC,ECE,2021,MTA Python,Microsoft,76
6739,AEC,ECE,2021,MTA Python,Microsoft,86
6740,ACET,ECE,2020,MTA Python,Microsoft,87
6741,ACOE,EEE,2020,MTA Python,Microsoft,76
6742,ACOE,CSE,2021,MTA HTML,Microsoft,88
6743,ACET,IT,2021,MTA HTML,Microsoft,85
6744,ACET,IT,2021,MTA HTML,Microsoft,88
6745,ACET,ECE,2020,MTA HTML,Microsoft,91
6746,ACET,ECE,2020,MTA HTML,Microsoft,89
6747,ACET,ECE,2020,MTA HTML,Microsoft,94
6748,ACET,ECE,2020,MTA HTML,Microsoft,91
6749,ACET,ECE,2020,MTA HTML,Microsoft,88
6750,ACET,ECE,2020,MTA HTML,Microsoft,86
6751,ACET,ECE,2020,MTA HTML,Microsoft,97
6752,ACET,ECE,2020,MTA HTML,Microsoft,89
6753,ACET,ECE,2020,MTA HTML,Microsoft,91
6754,AEC,EEE,2021,MTA HTML,Microsoft,86
6755,ACET,ECE,2020,MTA HTML,Microsoft,92
6756,ACET,ECE,2020,MTA HTML,Microsoft,91
6757,ACET,IT,2021,MTA HTML,Microsoft,74
6758,AEC,IT,2020,MTA HTML,Microsoft,89
6759,ACOE,CSE,2021,MTA HTML,Microsoft,94
6760,ACOE,CSE,2021,MTA HTML,Microsoft,97
6761,ACET,IT,2021,MTA HTML,Microsoft,76
6762,ACET,IT,2021,MTA HTML,Microsoft,86
6763,AEC,ECE,2020,MTA HTML,Microsoft,94
6764,ACOE,ECE,2020,MTA HTML,Microsoft,92
6765,AEC,ECE,2020,MTA HTML,Microsoft,80
6766,AEC,CSE,2021,MTA HTML,Microsoft,86
6767,AEC,IT,2021,MTA HTML,Microsoft,95
6768,AEC,IT,2021,MTA HTML,Microsoft,92
6769,ACET,CSE,2021,MTA HTML,Microsoft,88
6770,ACET,CSE,2021,MTA HTML,Microsoft,85
6771,ACET,CSE,2021,MTA HTML,Microsoft,94
6772,ACET,CSE,2021,MTA HTML,Microsoft,91
6773,AEC,IT,2021,MTA HTML,Microsoft,82
6774,ACET,CSE,2021,MTA HTML,Microsoft,88
6775,AEC,IT,2021,MTA HTML,Microsoft,94
6776,AEC,IT,2021,MTA HTML,Microsoft,94
6777,ACET,IT,2021,MTA HTML,Microsoft,86
6778,ACET,CSE,2021,MTA HTML,Microsoft,89
6779,ACET,CSE,2021,MTA HTML,Microsoft,88
6780,ACET,CSE,2021,MTA HTML,Microsoft,91
6781,AEC,CSE,2021,MTA HTML,Microsoft,88
6782,ACET,IT,2021,MTA HTML,Microsoft,88
6783,ACET,IT,2021,MTA HTML,Microsoft,91
6784,ACOE,CSE,2021,MTA HTML,Microsoft,92
6785,AEC,IT,2021,MTA HTML,Microsoft,88
6786,AEC,IT,2021,MTA HTML,Microsoft,92
6787,ACOE,CSE,2021,MTA Python,Microsoft,74
6788,ACET,IT,2021,MTA Python,Microsoft,71
6789,ACOE,ECE,2020,MTA Python,Microsoft,71
6790,ACOE,CSE,2021,MTA Python,Microsoft,70
6791,ACOE,CSE,2021,MTA Python,Microsoft,77
6792,ACOE,CSE,2021,MTA Python,Microsoft,75
6793,ACOE,CSE,2021,MTA Python,Microsoft,81
6794,ACOE,CSE,2021,MTA Python,Microsoft,73
6795,ACET,ECE,2022,MTA HTML,Microsoft,79
6796,ACET,ECE,2021,MTA HTML,Microsoft,82
6797,ACET,ECE,2021,MTA HTML,Microsoft,91
6798,ACET,ECE,2022,MTA HTML,Microsoft,83
6799,ACOE,CSE,2021,MTA HTML,Microsoft,89
6800,ACOE,ECE,2022,MTA HTML,Microsoft,83
6801,ACET,CSE,2020,MTA HTML,Microsoft,88
6802,AEC,CSE,2021,MTA HTML,Microsoft,73
6803,ACET,CSE,2021,MTA HTML,Microsoft,74
6804,AEC,CSE,2021,MTA HTML,Microsoft,83
6805,ACET,CSE,2021,MTA HTML,Microsoft,77
6806,ACET,ECE,2021,MTA HTML,Microsoft,88
6807,ACET,ECE,2021,MTA HTML,Microsoft,77
6808,AEC,CSE,2021,MTA HTML,Microsoft,83
6809,AEC,CSE,2021,MTA HTML,Microsoft,85
6810,AEC,CSE,2021,MTA HTML,Microsoft,80
6811,AEC,CSE,2021,MTA HTML,Microsoft,94
6812,AEC,CSE,2021,MTA HTML,Microsoft,82
6813,AEC,CSE,2021,MTA HTML,Microsoft,89
6814,AEC,CSE,2021,MTA HTML,Microsoft,85
6815,AEC,CSE,2021,MTA HTML,Microsoft,83
6816,AEC,CSE,2021,MTA HTML,Microsoft,91
6817,AEC,CSE,2021,MTA HTML,Microsoft,86
6818,AEC,CSE,2021,MTA HTML,Microsoft,82
6819,AEC,CSE,2021,MTA HTML,Microsoft,77
6820,AEC,CSE,2021,MTA HTML,Microsoft,92
6821,AEC,CSE,2021,MTA HTML,Microsoft,86
6822,AEC,CSE,2021,MTA HTML,Microsoft,79
6823,AEC,CSE,2021,MTA HTML,Microsoft,80
6824,AEC,CSE,2021,MTA HTML,Microsoft,94
6825,ACOE,CSE,2021,MTA Python,Microsoft,76
6826,ACOE,CSE,2021,MTA Python,Microsoft,77
6827,ACOE,CSE,2021,MTA Python,Microsoft,70
6828,AEC,CSE,2020,MTA Python,Microsoft,79
6829,ACET,CSE,2020,MTA Python,Microsoft,77
6830,ACET,CSE,2022,MTA Python,Microsoft,70
6831,ACOE,ECE,2020,MTA Python,Microsoft,70
6832,ACOE,CSE,2020,MTA Python,Microsoft,77
6833,ACOE,CSE,2020,MTA Python,Microsoft,79
6834,AEC,EEE,2022,MTA Python,Microsoft,73
6835,ACOE,CSE,2021,MTA Python,Microsoft,74
6836,ACOE,CSE,2021,MTA Python,Microsoft,72
6837,AEC,IT,2021,MTA Python,Microsoft,70
6838,AEC,IT,2021,MTA Python,Microsoft,74
6839,ACOE,CSE,2021,MTA Python,Microsoft,77
6840,AEC,CSE,2020,MTA Python,Microsoft,85
6841,AEC,CSE,2020,MTA Python,Microsoft,79
6842,ACOE,CSE,2021,MTA Python,Microsoft,71
6843,ACOE,CSE,2020,MTA Python,Microsoft,81
6844,ACOE,CSE,2021,MTA Python,Microsoft,70
6845,ACOE,CSE,2021,MTA Python,Microsoft,80
6846,ACET,ECE,2021,MTA Python,Microsoft,75
6847,ACET,ECE,2021,MTA Python,Microsoft,90
6848,ACOE,CSE,2021,MTA Python,Microsoft,81
6849,ACOE,CSE,2021,MTA Python,Microsoft,82
6850,ACOE,CSE,2021,MTA Python,Microsoft,73
6851,ACOE,CSE,2021,MTA Python,Microsoft,79
6852,ACOE,CSE,2021,MTA Python,Microsoft,83
6853,AEC,CSE,2021,MTA Python,Microsoft,81
6854,AEC,IT,2021,MTA Python,Microsoft,86
6855,ACOE,CSE,2021,MTA Python,Microsoft,87
6856,AEC,CSE,2020,MTA Java,Microsoft,70
6857,AEC,ECE,2020,MTA Java,Microsoft,77
6858,ACET,CSE,2019,MTA Database,Microsoft,92
6859,ACET,CSE,2019,MTA Database,Microsoft,84
6860,ACOE,CSE,2019,MTA Database,Microsoft,84
6861,ACET,CSE,2019,MTA Database,Microsoft,76
6862,ACET,IT,2019,MTA Database,Microsoft,86
6863,ACET,IT,2019,MTA Database,Microsoft,70
6864,ACET,IT,2019,MTA Database,Microsoft,78
6865,ACET,CSE,2021,MTA Database,Microsoft,88
6866,ACET,CSE,2021,MTA Database,Microsoft,84
6867,ACET,CSE,2021,MTA Database,Microsoft,86
6868,ACET,CSE,2021,MTA Database,Microsoft,88
6869,ACET,CSE,2021,MTA Database,Microsoft,82
6870,ACET,CSE,2021,MTA Database,Microsoft,88
6871,AEC,CSE,2020,MTA Javascript,Microsoft,81
